bar_idx,datetime,price,bid_vol,ask_vol,volume,delta,trades,buy_trades,sell_trades,max_one_trade
942,2026-07-29 16:30:00,4086.8,3,7,10,4,9,0,0,0
942,2026-07-29 16:30:00,4086.9,3,1,4,-2,4,0,0,0
942,2026-07-29 16:30:00,4087.0,4,12,16,8,7,0,0,0
942,2026-07-29 16:30:00,4087.1,4,1,6,-3,6,0,0,0
942,2026-07-29 16:30:00,4087.2,7,1,11,-6,11,0,0,0
942,2026-07-29 16:30:00,4087.3,8,5,13,-3,13,0,0,0
942,2026-07-29 16:30:00,4087.4,16,2,18,-14,15,0,0,0
942,2026-07-29 16:30:00,4087.5,9,11,24,2,20,0,0,0
942,2026-07-29 16:30:00,4087.6,24,17,44,-7,29,0,0,0
942,2026-07-29 16:30:00,4087.7,12,12,24,0,24,0,0,0
942,2026-07-29 16:30:00,4087.8,9,23,33,14,24,0,0,0
942,2026-07-29 16:30:00,4087.9,19,11,31,-8,30,0,0,0
942,2026-07-29 16:30:00,4088.0,9,54,65,45,37,0,0,0
942,2026-07-29 16:30:00,4088.1,7,14,22,7,21,0,0,0
942,2026-07-29 16:30:00,4088.2,6,12,20,6,18,0,0,0
942,2026-07-29 16:30:00,4088.3,9,9,19,0,14,0,0,0
942,2026-07-29 16:30:00,4088.4,6,5,13,-1,13,0,0,0
942,2026-07-29 16:30:00,4088.5,10,11,31,1,21,0,0,0
942,2026-07-29 16:30:00,4088.6,7,13,24,6,20,0,0,0
942,2026-07-29 16:30:00,4088.7,10,18,33,8,22,0,0,0
942,2026-07-29 16:30:00,4088.8,4,7,19,3,19,0,0,0
942,2026-07-29 16:30:00,4088.9,4,20,29,16,22,0,0,0
942,2026-07-29 16:30:00,4089.0,1,9,13,8,13,0,0,0
942,2026-07-29 16:30:00,4089.1,9,5,16,-4,16,0,0,0
942,2026-07-29 16:30:00,4089.2,3,4,7,1,7,0,0,0
942,2026-07-29 16:30:00,4089.3,2,3,6,1,6,0,0,0
942,2026-07-29 16:30:00,4089.4,4,2,7,-2,7,0,0,0
942,2026-07-29 16:30:00,4089.5,6,5,13,-1,12,0,0,0
942,2026-07-29 16:30:00,4089.6,9,12,21,3,15,0,0,0
942,2026-07-29 16:30:00,4089.7,1,6,8,5,6,0,0,0
942,2026-07-29 16:30:00,4089.8,8,5,14,-3,12,0,0,0
942,2026-07-29 16:30:00,4089.9,5,4,13,-1,13,0,0,0
942,2026-07-29 16:30:00,4090.0,1,14,16,13,15,0,0,0
942,2026-07-29 16:30:00,4090.1,1,1,3,0,3,0,0,0
942,2026-07-29 16:30:00,4090.2,8,1,10,-7,9,0,0,0
942,2026-07-29 16:30:00,4090.3,2,3,5,1,5,0,0,0
942,2026-07-29 16:30:00,4090.4,7,2,12,-5,12,0,0,0
942,2026-07-29 16:30:00,4090.5,8,6,15,-2,14,0,0,0
942,2026-07-29 16:30:00,4090.6,5,4,10,-1,10,0,0,0
942,2026-07-29 16:30:00,4090.7,4,18,27,14,24,0,0,0
