bar_idx,datetime,open,high,low,close,bar_volume,bar_ticks,bid_vol,ask_vol,volume,delta,delta_finish,max_delta,min_delta,cum_delta,trades,buy_trades,sell_trades,max_one_trade,avg_size,avg_buy_size,avg_sell_size,levels,poc_price,poc_volume,open_interest
80,2025-04-08 18:37:00,3199.1,3199.1,3199.1,3199.1,1,1,1,0,1,-1,-1,-1,-1,0,1,0,0,0,1,0,0,1,3199.1,1,42
81,2025-04-08 20:16:00,3190.4,3190.4,3190.4,3190.4,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3190.4,1,42
82,2025-04-08 23:06:00,3197.0,3197.0,3197.0,3197.0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,3197.0,1,42
83,2025-04-08 23:33:00,3190.5,3190.5,3190.5,3190.5,1,1,1,0,1,-1,-1,-1,-1,0,1,0,0,0,1,0,0,1,3190.5,1,42
84,2025-04-09 00:30:00,3197.7,3197.7,3197.7,3197.7,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3197.7,1,42
85,2025-04-09 12:08:00,3276.9,3276.9,3276.9,3276.9,1,1,0,1,1,1,1,1,1,2,1,0,0,0,1,0,0,1,3276.9,1,41
86,2025-04-09 17:21:00,3315.1,3315.1,3315.1,3315.1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3315.1,1,41
87,2025-04-09 18:16:00,3275.9,3275.9,3275.9,3275.9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3275.9,1,41
88,2025-04-09 18:40:00,3291.8,3291.8,3291.8,3291.8,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3291.8,1,41
89,2025-04-09 22:05:00,3300.0,3300.0,3300.0,3300.0,1,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,0,0,1,3300.0,1,41
90,2025-04-10 07:38:00,3325.8,3325.8,3325.8,3325.8,1,1,1,0,1,-1,-1,-1,-1,-2,1,0,0,0,1,0,0,1,3325.8,1,38
91,2025-04-10 07:58:00,3326.5,3326.5,3326.5,3326.5,1,1,0,0,1,0,0,0,0,-2,1,0,0,0,1,0,0,1,3326.5,1,38
92,2025-04-10 12:09:00,3350.0,3350.0,3350.0,3350.0,1,1,0,1,1,1,1,1,1,-1,1,0,0,0,1,0,0,1,3350.0,1,38
93,2025-04-10 13:59:00,3340.0,3340.0,3340.0,3340.0,1,1,1,0,1,-1,-1,-1,-1,-2,1,0,0,0,1,0,0,1,3340.0,1,38
94,2025-04-10 14:08:00,3362.0,3362.0,3362.0,3362.0,1,1,0,0,1,0,0,0,0,-2,1,0,0,0,1,0,0,1,3362.0,1,38
95,2025-04-10 15:11:00,3377.7,3377.7,3377.7,3377.7,1,1,0,1,1,1,1,1,1,-1,1,0,0,0,1,0,0,1,3377.7,1,38
96,2025-04-10 15:38:00,3390.1,3390.1,3390.1,3390.1,1,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,0,0,1,3390.1,1,38
97,2025-04-10 23:05:00,3415.6,3415.6,3415.6,3415.6,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3415.6,1,38
98,2025-04-11 01:06:00,3445.6,3445.6,3445.6,3445.6,1,1,0,1,1,1,1,1,1,2,1,0,0,0,1,0,0,1,3445.6,1,38
99,2025-04-11 01:22:00,3432.0,3432.0,3432.0,3432.0,1,1,1,0,1,-1,-1,-1,-1,1,1,0,0,0,1,0,0,1,3432.0,1,38
100,2025-04-11 08:29:00,3444.0,3444.0,3444.0,3444.0,1,1,0,1,1,1,1,1,1,2,1,0,0,0,1,0,0,1,3444.0,1,38
101,2025-04-11 10:15:00,3459.6,3459.6,3459.6,3459.6,1,1,0,1,1,1,1,1,1,3,1,0,0,0,1,0,0,1,3459.6,1,38
102,2025-04-11 10:47:00,3439.7,3439.7,3439.7,3439.7,1,1,1,0,1,-1,-1,-1,-1,2,1,0,0,0,1,0,0,1,3439.7,1,38
103,2025-04-11 10:59:00,3437.8,3437.8,3437.8,3437.8,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,3437.8,1,38
104,2025-04-11 12:56:00,3455.0,3455.0,3455.0,3455.0,1,1,0,1,1,1,1,1,1,3,1,0,0,0,1,0,0,1,3455.0,1,38
105,2025-04-11 13:36:00,3465.4,3465.4,3465.4,3465.4,1,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,1,3465.4,1,38
106,2025-04-11 13:51:00,3456.5,3456.5,3456.5,3456.5,1,1,1,0,1,-1,-1,-1,-1,2,1,0,0,0,1,0,0,1,3456.5,1,38
107,2025-04-11 15:22:00,3470.0,3470.0,3470.0,3470.0,1,1,0,1,1,1,1,1,1,3,1,0,0,0,1,0,0,1,3470.0,1,38
108,2025-04-11 17:20:00,3460.7,3460.7,3460.7,3460.7,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3460.7,1,38
109,2025-04-11 18:39:00,3470.0,3470.0,3470.0,3470.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3470.0,1,38
110,2025-04-11 18:40:00,3470.0,3470.0,3470.0,3470.0,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3470.0,1,38
111,2025-04-11 18:53:00,3470.0,3470.0,3470.0,3470.0,2,2,1,0,2,-1,-1,-1,-1,-2,2,0,0,0,1,0,0,1,3470.0,2,38
112,2025-04-11 18:54:00,3470.0,3470.0,3470.0,3470.0,1,1,1,0,1,-1,-1,-1,-1,-3,1,0,0,0,1,0,0,1,3470.0,1,38
113,2025-04-13 23:03:00,3453.6,3453.6,3453.6,3453.6,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3453.6,1,38
114,2025-04-14 10:23:00,3445.0,3445.0,3445.0,3445.0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,3445.0,1,51
115,2025-04-15 04:42:00,3458.7,3458.7,3458.7,3458.7,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3458.7,1,51
116,2025-04-15 11:48:00,3451.8,3451.8,3451.8,3451.8,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3451.8,1,51
117,2025-04-15 19:17:00,3459.6,3459.6,3459.6,3459.6,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3459.6,1,51
118,2025-04-16 03:36:00,3507.4,3507.4,3507.4,3507.4,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3507.4,1,51
119,2025-04-16 06:01:00,3524.0,3524.0,3524.0,3524.0,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3524.0,1,49
120,2025-04-16 08:18:00,3550.0,3550.0,3550.0,3550.0,1,1,0,0,1,0,0,0,0,-1,1,0,0,0,1,0,0,1,3550.0,1,49
121,2025-04-17 14:32:00,3520.3,3520.3,3520.3,3520.3,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3520.3,1,49
122,2025-04-17 17:13:00,3553.9,3553.9,3553.9,3553.9,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3553.9,1,50
123,2025-04-17 19:21:00,3545.3,3545.3,3545.3,3545.3,1,1,1,0,1,-1,-1,-1,-1,-2,1,0,0,0,1,0,0,1,3545.3,1,50
124,2025-04-21 19:30:00,3657.6,3657.6,3657.6,3657.6,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3657.6,1,50
125,2025-04-22 04:36:00,3719.0,3719.0,3719.0,3719.0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,3719.0,1,50
126,2025-04-22 04:39:00,3720.1,3720.1,3720.1,3720.1,2,2,2,0,2,-2,-2,-2,-2,-2,2,0,0,0,1,0,0,1,3720.1,2,50
127,2025-04-22 04:51:00,3716.5,3716.5,3716.5,3716.5,1,1,1,0,1,-1,-1,-1,-1,-3,1,0,0,0,1,0,0,1,3716.5,1,50
128,2025-04-22 04:52:00,3715.5,3715.5,3715.5,3715.5,1,1,1,0,1,-1,-1,-1,-1,-4,1,0,0,0,1,0,0,1,3715.5,1,50
129,2025-04-22 07:05:00,3709.5,3709.5,3709.5,3709.5,1,1,0,1,1,1,1,1,1,-3,1,0,0,0,1,0,0,1,3709.5,1,50
130,2025-04-22 07:13:00,3701.7,3701.7,3701.7,3701.7,1,1,1,0,1,-1,-1,-1,-1,-4,1,0,0,0,1,0,0,1,3701.7,1,50
131,2025-04-22 13:49:00,3663.5,3663.5,3663.5,3663.5,1,1,0,1,1,1,1,1,1,-3,1,0,0,0,1,0,0,1,3663.5,1,50
132,2025-04-22 14:47:00,3663.8,3663.8,3663.8,3663.8,1,1,1,0,1,-1,-1,-1,-1,-4,1,0,0,0,1,0,0,1,3663.8,1,50
133,2025-04-22 15:34:00,3656.0,3656.0,3656.0,3656.0,1,1,1,0,1,-1,-1,-1,-1,-5,1,0,0,0,1,0,0,1,3656.0,1,50
134,2025-04-23 01:05:00,3600.0,3600.0,3600.0,3600.0,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3600.0,1,50
135,2025-04-23 09:22:00,3578.0,3578.0,3578.0,3578.0,1,1,1,0,1,-1,-1,-1,-1,-2,1,0,0,0,1,0,0,1,3578.0,1,51
136,2025-04-23 13:08:00,3539.9,3539.9,3539.9,3539.9,1,1,1,0,1,-1,-1,-1,-1,-3,1,0,0,0,1,0,0,1,3539.9,1,51
137,2025-04-23 13:44:00,3526.4,3526.4,3526.4,3526.4,1,1,0,0,1,0,0,0,0,-3,1,0,0,0,1,0,0,1,3526.4,1,51
138,2025-04-24 01:02:00,3570.8,3570.8,3570.8,3570.8,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3570.8,1,51
139,2025-04-28 14:30:00,3547.0,3547.0,3547.0,3547.0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3547.0,1,50
140,2025-04-28 15:14:00,3562.0,3562.0,3562.0,3562.0,1,1,0,1,1,1,1,1,1,2,1,0,0,0,1,0,0,1,3562.0,1,50
141,2025-04-29 12:16:00,3539.5,3539.5,3539.5,3539.5,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3539.5,1,50
142,2025-04-30 17:18:00,3539.4,3540.6,3539.4,3540.6,2,2,0,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,3539.4,1,48
143,2025-05-01 04:57:00,3458.7,3458.7,3458.7,3458.7,1,1,0,1,1,1,1,1,1,3,1,0,0,0,1,0,0,1,3458.7,1,48
144,2025-05-01 04:58:00,3458.0,3458.0,3458.0,3458.0,2,2,1,0,2,-1,-1,-1,-1,2,2,0,0,0,1,0,0,1,3458.0,2,50
145,2025-05-01 04:59:00,3458.0,3458.0,3458.0,3458.0,2,2,1,0,2,-1,-1,-1,-1,1,2,0,0,0,1,0,0,1,3458.0,2,50
146,2025-05-01 05:01:00,3458.0,3458.0,3458.0,3458.0,1,1,1,0,1,-1,-1,-1,-1,0,1,0,0,0,1,0,0,1,3458.0,1,50
147,2025-05-01 05:02:00,3459.0,3459.0,3459.0,3459.0,3,3,2,0,3,-2,-2,-2,-2,-2,3,0,0,0,1,0,0,1,3459.0,3,50
148,2025-05-01 05:03:00,3459.0,3459.0,3459.0,3459.0,2,2,2,0,2,-2,-2,-2,-2,-4,2,0,0,0,1,0,0,1,3459.0,2,50
149,2025-05-01 05:09:00,3461.5,3462.0,3461.5,3462.0,6,5,4,1,6,-3,-3,-3,-3,-7,5,0,0,0,1.2,0,0,2,3462.0,5,50
150,2025-05-01 05:10:00,3462.0,3462.0,3462.0,3462.0,1,1,1,0,1,-1,-1,-1,-1,-8,1,0,0,0,1,0,0,1,3462.0,1,50
151,2025-05-01 05:13:00,3464.0,3465.0,3464.0,3465.0,2,2,2,0,2,-2,-2,-2,-2,-10,2,0,0,0,1,0,0,2,3464.0,1,50
152,2025-05-01 05:25:00,3465.0,3465.0,3465.0,3465.0,1,1,0,0,1,0,0,0,0,-10,1,0,0,0,1,0,0,1,3465.0,1,50
153,2025-05-01 05:30:00,3467.5,3467.5,3467.5,3467.5,4,4,3,0,4,-3,-3,-3,-3,-13,4,0,0,0,1,0,0,1,3467.5,4,50
154,2025-05-01 05:34:00,3471.6,3472.0,3471.6,3472.0,4,3,2,1,4,-1,-1,-1,-1,-14,3,0,0,0,1.3333,0,0,2,3472.0,3,50
155,2025-05-02 12:50:00,3480.3,3480.3,3480.3,3480.3,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3480.3,1,50
156,2025-05-02 20:39:00,3462.7,3462.7,3461.8,3461.8,4,3,2,2,4,0,0,0,0,0,3,0,0,0,1.3333,0,0,2,3461.8,3,63
157,2025-05-05 06:25:00,3486.0,3487.0,3486.0,3487.0,4,4,2,1,4,-1,-1,-1,-1,-1,4,0,0,0,1,0,0,2,3487.0,3,59
158,2025-05-06 19:44:00,3652.1,3652.1,3652.1,3652.1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3652.1,1,61
159,2025-05-07 08:45:00,3615.0,3615.0,3615.0,3615.0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,3615.0,1,61
160,2025-05-08 09:57:00,3565.0,3565.0,3565.0,3565.0,1,1,1,0,1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0,1,3565.0,1,61
161,2025-05-08 13:53:00,3591.3,3591.3,3591.3,3591.3,1,1,1,0,1,-1,-1,-1,-1,-2,1,0,0,0,1,0,0,1,3591.3,1,62
162,2025-05-08 19:20:00,3530.0,3530.0,3530.0,3530.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3530.0,1,62
163,2025-05-09 19:11:00,3563.3,3563.3,3562.7,3562.7,4,3,2,2,4,0,0,0,0,0,3,0,0,0,1.3333,0,0,2,3562.7,2,62
164,2025-05-12 07:52:00,3451.9,3456.3,3451.9,3456.3,4,4,0,3,4,3,3,3,3,3,4,0,0,0,1,0,0,4,3451.9,1,59
165,2025-05-14 13:02:00,3410.0,3410.0,3410.0,3410.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,3410.0,1,62
