bar_idx,datetime,open,high,low,close,bar_volume,bar_ticks,bid_vol,ask_vol,volume,delta,delta_finish,max_delta,min_delta,cum_delta,trades,buy_trades,sell_trades,max_one_trade,avg_size,avg_buy_size,avg_sell_size,levels,poc_price,poc_volume,open_interest
5925,2026-07-31 12:00:00,4110.3,4110.5,4109.0,4109.0,127,99,80,38,127,-42,-42,-42,-42,-869,99,0,0,0,1.2828,0,0,16,4109.2,32,285246
5926,2026-07-31 12:01:00,4109.4,4110.2,4108.8,4108.9,32,30,18,11,32,-7,-7,-7,-7,-876,30,0,0,0,1.0667,0,0,13,4110.0,5,285246
5927,2026-07-31 12:02:00,4109.3,4111.8,4109.3,4111.8,77,54,33,42,77,9,9,9,9,-867,54,0,0,0,1.4259,0,0,15,4110.6,23,285246
5928,2026-07-31 12:03:00,4111.4,4112.8,4111.0,4112.5,31,29,11,18,31,7,7,7,7,-860,29,0,0,0,1.069,0,0,14,4112.1,6,285246
5929,2026-07-31 12:04:00,4112.6,4114.3,4112.6,4114.3,68,59,12,47,68,35,35,35,35,-825,59,0,0,0,1.1525,0,0,13,4112.8,11,285246
5930,2026-07-31 12:05:00,4114.4,4114.9,4113.9,4114.4,113,101,54,57,113,3,3,3,3,-822,101,0,0,0,1.1188,0,0,11,4114.7,23,285246
5931,2026-07-31 12:06:00,4114.0,4115.2,4113.2,4115.2,71,67,34,35,71,1,1,1,1,-821,67,0,0,0,1.0597,0,0,19,4114.0,16,285246
5932,2026-07-31 12:07:00,4114.8,4115.0,4114.2,4114.6,41,39,16,22,41,6,6,6,6,-815,39,0,0,0,1.0513,0,0,9,4114.4,10,285246
5933,2026-07-31 12:08:00,4114.8,4115.4,4113.7,4113.7,96,78,53,41,96,-12,-12,-12,-12,-827,78,0,0,0,1.2308,0,0,16,4114.5,26,285246
5934,2026-07-31 12:09:00,4113.9,4114.5,4112.9,4113.5,49,47,16,33,49,17,17,17,17,-810,47,0,0,0,1.0426,0,0,14,4113.4,9,285246
5935,2026-07-31 12:10:00,4113.7,4113.8,4112.4,4113.3,50,35,30,17,50,-13,-13,-13,-13,-823,35,0,0,0,1.4286,0,0,12,4113.5,25,285246
5936,2026-07-31 12:11:00,4113.1,4113.2,4111.6,4112.4,38,37,18,12,38,-6,-6,-6,-6,-829,37,0,0,0,1.027,0,0,15,4112.3,5,285246
5937,2026-07-31 12:12:00,4112.6,4113.7,4112.4,4113.7,23,22,9,11,23,2,2,2,2,-827,22,0,0,0,1.0455,0,0,11,4112.8,8,285246
5938,2026-07-31 12:13:00,4113.8,4114.8,4113.8,4114.2,33,33,17,13,33,-4,-4,-4,-4,-831,33,0,0,0,1,0,0,11,4114.4,8,285246
5939,2026-07-31 12:14:00,4114.0,4115.7,4114.0,4115.4,51,48,18,29,51,11,11,11,11,-820,48,0,0,0,1.0625,0,0,14,4114.8,8,285246
5940,2026-07-31 12:15:00,4115.6,4115.7,4111.9,4111.9,169,112,112,54,169,-58,-58,-58,-58,-878,112,0,0,0,1.5089,0,0,36,4113.5,52,285246
5941,2026-07-31 12:16:00,4112.9,4113.0,4112.3,4112.7,11,11,9,2,11,-7,-7,-7,-7,-885,11,0,0,0,1,0,0,7,4112.3,2,285246
5942,2026-07-31 12:17:00,4112.8,4113.0,4112.3,4112.3,33,28,24,8,33,-16,-16,-16,-16,-901,28,0,0,0,1.1786,0,0,8,4112.7,9,285246
5943,2026-07-31 12:18:00,4112.2,4113.5,4112.1,4113.3,39,37,13,25,39,12,12,12,12,-889,37,0,0,0,1.0541,0,0,12,4112.6,9,285246
5944,2026-07-31 12:19:00,4113.1,4114.3,4112.8,4113.1,134,78,107,24,134,-83,-83,-83,-83,-972,78,0,0,0,1.7179,0,0,16,4113.4,51,285246
5945,2026-07-31 12:20:00,4113.1,4114.9,4110.6,4110.8,163,146,74,87,163,13,13,13,13,-959,146,0,0,0,1.1164,0,0,40,4114.9,12,285246
5946,2026-07-31 12:21:00,4110.8,4111.5,4109.4,4109.4,86,82,35,45,86,10,10,10,10,-949,82,0,0,0,1.0488,0,0,20,4109.9,11,285246
5947,2026-07-31 12:22:00,4109.4,4109.7,4106.8,4107.3,152,143,73,74,152,1,1,1,1,-948,143,0,0,0,1.0629,0,0,28,4108.4,15,285246
5948,2026-07-31 12:23:00,4107.3,4107.3,4106.0,4107.0,150,134,72,76,150,4,4,4,4,-944,134,0,0,0,1.1194,0,0,14,4106.4,22,285246
5949,2026-07-31 12:24:00,4107.1,4107.7,4106.7,4106.8,100,93,48,50,100,2,2,2,2,-942,93,0,0,0,1.0753,0,0,11,4107.1,14,285246
5950,2026-07-31 12:25:00,4107.1,4108.0,4106.2,4107.2,88,87,44,42,88,-2,-2,-2,-2,-944,87,0,0,0,1.0115,0,0,17,4106.9,11,285246
5951,2026-07-31 12:26:00,4107.4,4108.5,4107.4,4107.8,57,57,16,40,57,24,24,24,24,-920,57,0,0,0,1,0,0,12,4108.3,15,285246
5952,2026-07-31 12:27:00,4107.7,4107.9,4105.8,4106.1,103,91,65,36,103,-29,-29,-29,-29,-949,91,0,0,0,1.1319,0,0,21,4106.0,18,285246
5953,2026-07-31 12:28:00,4106.1,4106.6,4105.7,4105.9,114,111,49,51,114,2,2,2,2,-947,111,0,0,0,1.027,0,0,10,4106.1,21,285246
5954,2026-07-31 12:29:00,4105.8,4106.6,4103.1,4103.5,249,216,136,83,249,-53,-53,-53,-53,-1000,216,0,0,0,1.1528,0,0,36,4104.0,29,285246
5955,2026-07-31 12:30:00,4103.4,4107.6,4100.3,4106.6,826,550,450,367,826,-83,-83,-83,-83,-1083,550,0,0,0,1.5018,0,0,69,4102.0,123,285246
5956,2026-07-31 12:31:00,4106.6,4106.6,4104.5,4104.8,122,106,65,55,122,-10,-10,-10,-10,-1093,106,0,0,0,1.1509,0,0,22,4104.7,14,285246
5957,2026-07-31 12:32:00,4104.7,4105.3,4102.5,4105.2,350,310,104,202,350,98,98,98,98,-995,310,0,0,0,1.129,0,0,29,4103.7,61,285246
5958,2026-07-31 12:33:00,4104.9,4105.4,4102.9,4104.9,333,255,187,141,333,-46,-46,-46,-46,-1041,255,0,0,0,1.3059,0,0,24,4104.5,57,285246
5959,2026-07-31 12:34:00,4104.7,4105.2,4103.3,4104.5,111,98,55,55,111,0,0,0,0,-1041,98,0,0,0,1.1327,0,0,20,4105.1,15,285246
5960,2026-07-31 12:35:00,4104.0,4106.5,4104.0,4106.1,326,219,184,134,326,-50,-50,-50,-50,-1091,219,0,0,0,1.4886,0,0,25,4105.2,128,285246
5961,2026-07-31 12:36:00,4106.4,4107.8,4103.2,4104.2,499,340,298,189,499,-109,-109,-109,-109,-1200,340,0,0,0,1.4676,0,0,44,4106.5,105,285246
5962,2026-07-31 12:37:00,4104.2,4104.5,4102.0,4102.3,171,152,65,102,171,37,37,37,37,-1163,152,0,0,0,1.125,0,0,26,4104.0,21,285246
5963,2026-07-31 12:38:00,4102.5,4102.5,4100.8,4102.0,96,94,36,54,96,18,18,18,18,-1145,94,0,0,0,1.0213,0,0,17,4102.0,13,285246
5964,2026-07-31 12:39:00,4102.1,4103.0,4100.0,4100.5,203,162,114,70,203,-44,-44,-44,-44,-1189,162,0,0,0,1.2531,0,0,28,4101.4,24,285246
5965,2026-07-31 12:40:00,4100.8,4101.2,4099.8,4100.1,126,119,61,62,126,1,1,1,1,-1188,119,0,0,0,1.0588,0,0,15,4100.1,19,285246
5966,2026-07-31 12:41:00,4100.3,4101.7,4099.3,4100.9,180,161,104,71,180,-33,-33,-33,-33,-1221,161,0,0,0,1.118,0,0,25,4100.0,21,285246
5967,2026-07-31 12:42:00,4101.2,4101.5,4098.5,4098.5,228,137,167,58,228,-109,-109,-109,-109,-1330,137,0,0,0,1.6642,0,0,27,4099.3,49,285246
5968,2026-07-31 12:43:00,4098.9,4100.0,4098.6,4099.9,83,78,23,59,83,36,36,36,36,-1294,78,0,0,0,1.0641,0,0,14,4098.8,12,285246
5969,2026-07-31 12:44:00,4100.3,4100.9,4099.2,4100.9,83,76,28,54,83,26,26,26,26,-1268,76,0,0,0,1.0921,0,0,17,4100.3,11,285246
5970,2026-07-31 12:45:00,4100.5,4100.9,4099.1,4100.6,86,85,42,39,86,-3,-3,-3,-3,-1271,85,0,0,0,1.0118,0,0,18,4100.0,11,285246
5971,2026-07-31 12:46:00,4100.6,4100.7,4100.0,4100.6,62,53,31,28,62,-3,-3,-3,-3,-1274,53,0,0,0,1.1698,0,0,8,4100.4,18,285246
5972,2026-07-31 12:47:00,4100.5,4101.4,4099.5,4100.9,62,55,32,28,62,-4,-4,-4,-4,-1278,55,0,0,0,1.1273,0,0,18,4100.9,9,285246
5973,2026-07-31 12:48:00,4101.0,4101.8,4099.2,4099.3,182,122,121,58,182,-63,-63,-63,-63,-1341,122,0,0,0,1.4918,0,0,26,4101.1,50,285246
5974,2026-07-31 12:49:00,4099.5,4099.6,4097.1,4097.7,255,242,145,105,255,-40,-40,-40,-40,-1381,242,0,0,0,1.0537,0,0,26,4097.8,29,285246
5975,2026-07-31 12:50:00,4097.7,4098.7,4096.7,4097.8,218,183,141,73,218,-68,-68,-68,-68,-1449,183,0,0,0,1.1913,0,0,20,4097.2,44,285246
5976,2026-07-31 12:51:00,4097.8,4099.4,4096.9,4099.2,164,146,52,104,164,52,52,52,52,-1397,146,0,0,0,1.1233,0,0,25,4097.2,22,285246
5977,2026-07-31 12:52:00,4099.4,4099.6,4098.3,4099.5,131,109,75,50,131,-25,-25,-25,-25,-1422,109,0,0,0,1.2018,0,0,14,4099.2,16,285246
5978,2026-07-31 12:53:00,4099.5,4102.2,4099.5,4102.2,262,217,84,152,262,68,68,68,68,-1354,217,0,0,0,1.2074,0,0,28,4101.2,23,285246
5979,2026-07-31 12:54:00,4102.2,4102.4,4101.1,4101.5,224,162,97,124,224,27,27,27,27,-1327,162,0,0,0,1.3827,0,0,14,4101.6,58,285246
5980,2026-07-31 12:55:00,4101.3,4101.3,4100.2,4100.4,107,78,60,45,107,-15,-15,-15,-15,-1342,78,0,0,0,1.3718,0,0,11,4100.6,29,285246
5981,2026-07-31 12:56:00,4100.7,4100.8,4099.2,4099.3,58,53,25,30,58,5,5,5,5,-1337,53,0,0,0,1.0943,0,0,16,4099.4,8,285246
5982,2026-07-31 12:57:00,4099.7,4100.8,4097.1,4097.6,116,106,50,63,116,13,13,13,13,-1324,106,0,0,0,1.0943,0,0,29,4097.4,9,285246
5983,2026-07-31 12:58:00,4097.4,4099.1,4096.7,4097.3,186,139,94,74,186,-20,-20,-20,-20,-1344,139,0,0,0,1.3381,0,0,24,4097.8,29,285246
5984,2026-07-31 12:59:00,4097.6,4098.2,4096.4,4096.8,204,165,63,113,204,50,50,50,50,-1294,165,0,0,0,1.2364,0,0,18,4097.8,39,285246
5985,2026-07-31 13:00:00,4096.6,4097.9,4092.2,4093.9,810,642,493,276,810,-217,-217,-217,-217,-1511,642,0,0,0,1.2617,0,0,58,4096.2,74,285246
5986,2026-07-31 13:01:00,4093.9,4096.2,4092.4,4096.2,365,330,157,190,365,33,33,33,33,-1478,330,0,0,0,1.1061,0,0,38,4094.2,35,285246
5987,2026-07-31 13:02:00,4096.4,4098.3,4096.1,4097.7,272,263,120,146,272,26,26,26,26,-1452,263,0,0,0,1.0342,0,0,23,4097.4,44,285246
5988,2026-07-31 13:03:00,4097.9,4098.9,4096.0,4096.5,223,200,94,125,223,31,31,31,31,-1421,200,0,0,0,1.115,0,0,29,4098.1,25,285246
5989,2026-07-31 13:04:00,4096.4,4097.8,4095.4,4095.6,180,179,92,85,180,-7,-7,-7,-7,-1428,179,0,0,0,1.0056,0,0,25,4096.7,16,285246
5990,2026-07-31 13:05:00,4096.1,4096.1,4091.4,4093.0,353,286,231,116,353,-115,-115,-115,-115,-1543,286,0,0,0,1.2343,0,0,44,4093.0,43,285246
5991,2026-07-31 13:06:00,4092.5,4094.2,4092.5,4094.2,116,106,55,58,116,3,3,3,3,-1540,106,0,0,0,1.0943,0,0,18,4093.8,17,285246
5992,2026-07-31 13:07:00,4094.1,4094.9,4092.0,4094.2,186,167,68,115,186,47,47,47,47,-1493,167,0,0,0,1.1138,0,0,27,4094.4,35,285246
5993,2026-07-31 13:08:00,4093.8,4094.3,4092.5,4094.0,104,92,56,44,104,-12,-12,-12,-12,-1505,92,0,0,0,1.1304,0,0,19,4094.0,27,285246
5994,2026-07-31 13:09:00,4093.8,4094.8,4092.1,4092.4,50,49,22,26,50,4,4,4,4,-1501,49,0,0,0,1.0204,0,0,21,4094.0,7,285246
5995,2026-07-31 13:10:00,4092.8,4094.1,4092.0,4094.0,168,103,92,75,168,-17,-17,-17,-17,-1518,103,0,0,0,1.6311,0,0,21,4092.7,72,285246
5996,2026-07-31 13:11:00,4093.7,4093.8,4090.8,4091.8,256,227,117,120,256,3,3,3,3,-1515,227,0,0,0,1.1278,0,0,27,4091.1,67,285246
5997,2026-07-31 13:12:00,4092.1,4093.4,4091.8,4092.9,50,48,19,25,50,6,6,6,6,-1509,48,0,0,0,1.0417,0,0,15,4093.4,9,285246
5998,2026-07-31 13:13:00,4093.2,4093.2,4091.2,4092.1,69,63,30,37,69,7,7,7,7,-1502,63,0,0,0,1.0952,0,0,15,4092.2,13,285246
5999,2026-07-31 13:14:00,4091.8,4092.3,4090.5,4092.3,120,103,66,48,120,-18,-18,-18,-18,-1520,103,0,0,0,1.165,0,0,18,4091.1,21,285246
6000,2026-07-31 13:15:00,4092.3,4093.2,4091.8,4091.8,106,91,42,61,106,19,19,19,19,-1501,91,0,0,0,1.1648,0,0,15,4092.6,27,285246
6001,2026-07-31 13:16:00,4091.7,4092.4,4091.5,4092.0,65,65,28,26,65,-2,-2,-2,-2,-1503,65,0,0,0,1,0,0,10,4091.8,13,285246
6002,2026-07-31 13:17:00,4092.2,4094.2,4092.2,4093.0,102,79,25,75,102,50,50,50,50,-1453,79,0,0,0,1.2911,0,0,20,4093.3,18,285246
6003,2026-07-31 13:18:00,4092.9,4094.2,4092.7,4093.2,39,38,19,18,39,-1,-1,-1,-1,-1454,38,0,0,0,1.0263,0,0,15,4094.0,6,285246
6004,2026-07-31 13:19:00,4093.6,4094.5,4093.2,4094.0,53,48,23,27,53,4,4,4,4,-1450,48,0,0,0,1.1042,0,0,13,4093.8,8,285246
6005,2026-07-31 13:20:00,4093.6,4093.6,4091.8,4093.3,107,95,58,48,107,-10,-10,-10,-10,-1460,95,0,0,0,1.1263,0,0,18,4092.2,12,285246
6006,2026-07-31 13:21:00,4093.7,4095.8,4093.7,4095.8,105,98,31,72,105,41,41,41,41,-1419,98,0,0,0,1.0714,0,0,21,4094.9,13,285246
6007,2026-07-31 13:22:00,4095.7,4103.4,4095.0,4099.7,877,754,321,518,877,197,197,197,197,-1222,754,0,0,0,1.1631,0,0,79,4102.6,50,285246
6008,2026-07-31 13:23:00,4099.5,4101.3,4098.3,4100.5,183,156,72,104,183,32,32,32,32,-1190,156,0,0,0,1.1731,0,0,30,4100.2,27,285246
6009,2026-07-31 13:24:00,4101.0,4101.9,4098.6,4101.1,226,165,107,114,226,7,7,7,7,-1183,165,0,0,0,1.3697,0,0,34,4100.4,44,285246
6010,2026-07-31 13:25:00,4101.6,4101.6,4099.7,4100.0,85,85,38,41,85,3,3,3,3,-1180,85,0,0,0,1,0,0,19,4100.9,10,285246
6011,2026-07-31 13:26:00,4099.7,4099.7,4097.6,4098.5,210,170,108,93,210,-15,-15,-15,-15,-1195,170,0,0,0,1.2353,0,0,21,4098.6,29,285246
6012,2026-07-31 13:27:00,4098.0,4098.9,4096.6,4097.4,302,236,154,144,302,-10,-10,-10,-10,-1205,236,0,0,0,1.2797,0,0,23,4097.7,75,285246
6013,2026-07-31 13:28:00,4097.8,4100.3,4096.5,4099.5,258,183,67,170,258,103,103,103,103,-1102,183,0,0,0,1.4098,0,0,37,4098.3,65,285246
6014,2026-07-31 13:29:00,4099.3,4099.7,4098.6,4098.9,149,111,64,82,149,18,18,18,18,-1084,111,0,0,0,1.3423,0,0,12,4099.4,26,285246
6015,2026-07-31 13:30:00,4098.5,4100.2,4095.9,4096.1,359,319,174,181,359,7,7,7,7,-1077,319,0,0,0,1.1254,0,0,44,4097.9,33,285246
6016,2026-07-31 13:31:00,4096.0,4097.5,4092.8,4094.2,562,390,321,208,562,-113,-113,-113,-113,-1190,390,0,0,0,1.441,0,0,48,4095.0,103,285246
6017,2026-07-31 13:32:00,4094.0,4096.2,4094.0,4095.2,150,144,46,78,150,32,32,32,32,-1158,144,0,0,0,1.0417,0,0,21,4095.3,14,285246
6018,2026-07-31 13:33:00,4095.4,4096.1,4091.7,4093.4,145,139,70,65,145,-5,-5,-5,-5,-1163,139,0,0,0,1.0432,0,0,40,4092.6,10,285246
6019,2026-07-31 13:34:00,4093.2,4095.4,4091.2,4091.9,640,328,473,163,640,-310,-310,-310,-310,-1473,328,0,0,0,1.9512,0,0,39,4094.1,102,285246
6020,2026-07-31 13:35:00,4091.5,4091.7,4089.0,4089.2,407,365,207,186,407,-21,-21,-21,-21,-1494,365,0,0,0,1.1151,0,0,26,4089.8,37,285246
6021,2026-07-31 13:36:00,4089.2,4091.3,4087.4,4090.6,567,435,333,227,567,-106,-106,-106,-106,-1600,435,0,0,0,1.3034,0,0,39,4087.9,111,285246
6022,2026-07-31 13:37:00,4090.6,4092.2,4089.4,4092.2,408,286,263,142,408,-121,-121,-121,-121,-1721,286,0,0,0,1.4266,0,0,29,4090.1,107,285246
6023,2026-07-31 13:38:00,4092.1,4093.7,4087.0,4088.9,485,333,307,176,485,-131,-131,-131,-131,-1852,333,0,0,0,1.4565,0,0,64,4089.2,104,285246
6024,2026-07-31 13:39:00,4088.2,4088.7,4082.8,4083.9,948,844,501,402,948,-99,-99,-99,-99,-1951,844,0,0,0,1.1232,0,0,59,4085.0,53,285246
6025,2026-07-31 13:40:00,4083.7,4086.0,4082.2,4085.6,377,332,170,186,377,16,16,16,16,-1935,332,0,0,0,1.1355,0,0,39,4083.0,25,285246
6026,2026-07-31 13:41:00,4085.2,4086.3,4082.2,4084.2,245,230,67,125,245,58,58,58,58,-1877,230,0,0,0,1.0652,0,0,39,4084.9,20,285246
6027,2026-07-31 13:42:00,4084.1,4085.9,4080.3,4081.4,583,438,234,337,583,103,103,103,103,-1774,438,0,0,0,1.3311,0,0,56,4083.0,161,285246
6028,2026-07-31 13:43:00,4081.2,4082.4,4078.3,4082.2,425,370,194,186,425,-8,-8,-8,-8,-1782,370,0,0,0,1.1486,0,0,41,4080.0,32,285246
6029,2026-07-31 13:44:00,4081.7,4082.5,4079.8,4081.0,542,354,171,361,542,190,190,190,190,-1592,354,0,0,0,1.5311,0,0,26,4082.0,195,285246
6030,2026-07-31 13:45:00,4081.1,4082.7,4079.8,4082.0,256,234,100,150,256,50,50,50,50,-1542,234,0,0,0,1.094,0,0,30,4081.1,21,285246
6031,2026-07-31 13:46:00,4081.9,4084.6,4081.3,4082.9,392,305,147,242,392,95,95,95,95,-1447,305,0,0,0,1.2852,0,0,34,4082.0,62,285246
6032,2026-07-31 13:47:00,4082.9,4083.5,4081.6,4082.9,128,124,70,54,128,-16,-16,-16,-16,-1463,124,0,0,0,1.0323,0,0,20,4082.1,14,285246
6033,2026-07-31 13:48:00,4083.2,4083.7,4079.8,4081.2,122,113,63,53,122,-10,-10,-10,-10,-1473,113,0,0,0,1.0796,0,0,34,4080.3,17,285246
6034,2026-07-31 13:49:00,4082.1,4082.1,4077.6,4079.0,277,223,151,117,277,-34,-34,-34,-34,-1507,223,0,0,0,1.2422,0,0,35,4079.6,36,285246
6035,2026-07-31 13:50:00,4078.9,4082.2,4078.2,4081.2,324,269,146,159,324,13,13,13,13,-1494,269,0,0,0,1.2045,0,0,41,4080.7,39,285246
6036,2026-07-31 13:51:00,4081.1,4082.6,4078.1,4079.4,189,179,107,63,189,-44,-44,-44,-44,-1538,179,0,0,0,1.0559,0,0,45,4080.0,14,285246
6037,2026-07-31 13:52:00,4079.4,4083.1,4078.9,4081.7,191,180,112,68,191,-44,-44,-44,-44,-1582,180,0,0,0,1.0611,0,0,42,4081.4,17,285246
6038,2026-07-31 13:53:00,4082.1,4082.8,4081.0,4082.5,106,103,43,58,106,15,15,15,15,-1567,103,0,0,0,1.0291,0,0,18,4082.0,14,285246
6039,2026-07-31 13:54:00,4082.3,4085.3,4082.1,4085.2,290,228,168,115,290,-53,-53,-53,-53,-1620,228,0,0,0,1.2719,0,0,33,4084.7,48,285246
6040,2026-07-31 13:55:00,4084.6,4085.9,4083.8,4085.8,219,193,114,100,219,-14,-14,-14,-14,-1634,193,0,0,0,1.1347,0,0,22,4084.5,21,285246
6041,2026-07-31 13:56:00,4085.9,4087.5,4084.8,4086.9,151,135,63,76,151,13,13,13,13,-1621,135,0,0,0,1.1185,0,0,27,4086.8,16,285246
6042,2026-07-31 13:57:00,4087.1,4088.3,4086.1,4086.1,293,266,116,168,293,52,52,52,52,-1569,266,0,0,0,1.1015,0,0,22,4087.9,33,285246
6043,2026-07-31 13:58:00,4085.9,4086.6,4083.5,4083.9,225,207,101,112,225,11,11,11,11,-1558,207,0,0,0,1.087,0,0,31,4083.7,26,285246
6044,2026-07-31 13:59:00,4084.1,4084.6,4080.8,4081.5,177,164,91,78,177,-13,-13,-13,-13,-1571,164,0,0,0,1.0793,0,0,37,4084.0,19,285246
6045,2026-07-31 14:00:00,4080.8,4085.3,4080.7,4083.6,517,444,320,195,517,-125,-125,-125,-125,-1696,444,0,0,0,1.1644,0,0,44,4083.1,50,285246
6046,2026-07-31 14:01:00,4083.7,4088.4,4081.9,4087.0,382,303,157,218,382,61,61,61,61,-1635,303,0,0,0,1.2607,0,0,61,4082.4,26,285246
6047,2026-07-31 14:02:00,4087.1,4088.0,4085.8,4087.3,204,189,66,137,204,71,71,71,71,-1564,189,0,0,0,1.0794,0,0,23,4086.6,23,285246
6048,2026-07-31 14:03:00,4087.6,4088.3,4087.0,4087.9,134,128,59,73,134,14,14,14,14,-1550,128,0,0,0,1.0469,0,0,14,4088.0,22,285246
6049,2026-07-31 14:04:00,4087.8,4088.0,4085.2,4085.9,132,129,76,54,132,-22,-22,-22,-22,-1572,129,0,0,0,1.0233,0,0,27,4086.7,11,285246
6050,2026-07-31 14:05:00,4085.9,4086.1,4084.4,4085.6,109,98,35,61,109,26,26,26,26,-1546,98,0,0,0,1.1122,0,0,15,4085.1,13,284978
6051,2026-07-31 14:06:00,4085.3,4086.0,4083.2,4085.3,136,133,47,79,136,32,32,32,32,-1514,133,0,0,0,1.0226,0,0,25,4084.2,17,284978
6052,2026-07-31 14:07:00,4084.3,4085.2,4079.6,4079.8,202,195,102,98,202,-4,-4,-4,-4,-1518,195,0,0,0,1.0359,0,0,48,4079.9,12,284978
6053,2026-07-31 14:08:00,4079.5,4079.9,4076.4,4077.4,402,351,197,183,402,-14,-14,-14,-14,-1532,351,0,0,0,1.1453,0,0,36,4077.5,43,284978
6054,2026-07-31 14:09:00,4077.9,4083.3,4077.7,4083.2,552,457,238,297,552,59,59,59,59,-1473,457,0,0,0,1.2079,0,0,55,4081.4,92,284978
6055,2026-07-31 14:10:00,4083.3,4084.0,4081.7,4082.1,232,215,105,119,232,14,14,14,14,-1459,215,0,0,0,1.0791,0,0,23,4083.0,25,284978
6056,2026-07-31 14:11:00,4082.1,4085.3,4081.7,4084.5,270,221,154,115,270,-39,-39,-39,-39,-1498,221,0,0,0,1.2217,0,0,37,4082.0,46,284978
6057,2026-07-31 14:12:00,4084.5,4087.3,4083.4,4085.8,199,178,96,98,199,2,2,2,2,-1496,178,0,0,0,1.118,0,0,34,4087.0,23,284978
6058,2026-07-31 14:13:00,4085.7,4086.8,4084.7,4086.3,136,127,67,63,136,-4,-4,-4,-4,-1500,127,0,0,0,1.0709,0,0,21,4086.0,19,284978
6059,2026-07-31 14:14:00,4086.5,4088.7,4085.6,4088.2,215,161,101,112,215,11,11,11,11,-1489,161,0,0,0,1.3354,0,0,30,4087.0,28,284978
6060,2026-07-31 14:15:00,4088.3,4089.2,4086.0,4087.6,240,236,125,108,240,-17,-17,-17,-17,-1506,236,0,0,0,1.0169,0,0,31,4086.9,27,284978
6061,2026-07-31 14:16:00,4087.8,4090.0,4086.4,4090.0,272,219,124,145,272,21,21,21,21,-1485,219,0,0,0,1.242,0,0,35,4086.4,40,284978
6062,2026-07-31 14:17:00,4090.1,4091.6,4089.1,4089.4,299,264,149,145,299,-4,-4,-4,-4,-1489,264,0,0,0,1.1326,0,0,26,4090.0,27,284978
6063,2026-07-31 14:18:00,4089.7,4090.2,4087.5,4089.4,132,122,76,56,132,-20,-20,-20,-20,-1509,122,0,0,0,1.082,0,0,26,4089.6,21,284978
6064,2026-07-31 14:19:00,4090.0,4091.2,4088.7,4089.5,216,167,110,103,216,-7,-7,-7,-7,-1516,167,0,0,0,1.2934,0,0,26,4091.1,30,284978
6065,2026-07-31 14:20:00,4089.7,4091.4,4088.5,4090.6,227,187,87,129,227,42,42,42,42,-1474,187,0,0,0,1.2139,0,0,30,4089.7,42,284978
6066,2026-07-31 14:21:00,4090.5,4092.4,4090.4,4092.3,196,186,83,109,196,26,26,26,26,-1448,186,0,0,0,1.0538,0,0,21,4091.9,25,284978
6067,2026-07-31 14:22:00,4092.2,4094.8,4092.2,4092.5,302,225,177,117,302,-60,-60,-60,-60,-1508,225,0,0,0,1.3422,0,0,27,4094.3,56,284978
6068,2026-07-31 14:23:00,4092.7,4093.2,4091.3,4091.5,174,166,93,78,174,-15,-15,-15,-15,-1523,166,0,0,0,1.0482,0,0,20,4091.7,30,284978
6069,2026-07-31 14:24:00,4091.9,4092.0,4090.1,4091.3,120,114,74,36,120,-38,-38,-38,-38,-1561,114,0,0,0,1.0526,0,0,20,4091.3,21,284978
6070,2026-07-31 14:25:00,4091.7,4094.7,4091.6,4094.7,145,121,49,88,145,39,39,39,39,-1522,121,0,0,0,1.1983,0,0,28,4093.5,25,284978
6071,2026-07-31 14:26:00,4094.5,4096.5,4094.4,4095.6,360,307,138,209,360,71,71,71,71,-1451,307,0,0,0,1.1726,0,0,22,4095.0,35,284978
6072,2026-07-31 14:27:00,4095.1,4096.0,4094.3,4095.3,160,129,88,70,160,-18,-18,-18,-18,-1469,129,0,0,0,1.2403,0,0,18,4095.1,24,284978
6073,2026-07-31 14:28:00,4095.4,4096.5,4094.4,4095.7,116,102,44,67,116,23,23,23,23,-1446,102,0,0,0,1.1373,0,0,22,4096.0,23,284978
6074,2026-07-31 14:29:00,4095.5,4096.1,4093.9,4095.1,80,78,39,38,80,-1,-1,-1,-1,-1447,78,0,0,0,1.0256,0,0,22,4094.7,9,284978
6075,2026-07-31 14:30:00,4094.9,4095.9,4093.6,4093.8,128,126,62,47,128,-15,-15,-15,-15,-1462,126,0,0,0,1.0159,0,0,22,4095.0,17,284978
6076,2026-07-31 14:31:00,4094.0,4096.0,4094.0,4094.3,159,114,63,94,159,31,31,31,31,-1431,114,0,0,0,1.3947,0,0,20,4094.9,34,284978
6077,2026-07-31 14:32:00,4094.4,4095.0,4092.8,4095.0,82,72,30,49,82,19,19,19,19,-1412,72,0,0,0,1.1389,0,0,19,4093.1,18,284978
6078,2026-07-31 14:33:00,4094.9,4095.4,4094.5,4095.2,65,40,18,46,65,28,28,28,28,-1384,40,0,0,0,1.625,0,0,10,4095.0,33,284978
6079,2026-07-31 14:34:00,4094.9,4097.0,4094.8,4096.8,136,119,55,80,136,25,25,25,25,-1359,119,0,0,0,1.1429,0,0,22,4096.7,19,284978
6080,2026-07-31 14:35:00,4096.5,4098.3,4096.3,4097.9,148,120,73,70,148,-3,-3,-3,-3,-1362,120,0,0,0,1.2333,0,0,21,4096.5,18,284978
