bar_idx,datetime,open,high,low,close,bar_volume,bar_ticks,bid_vol,ask_vol,volume,delta,delta_finish,max_delta,min_delta,cum_delta,trades,buy_trades,sell_trades,max_one_trade,avg_size,avg_buy_size,avg_sell_size,levels,poc_price,poc_volume,open_interest
117,2026-07-03 06:00:00,4244.4,4244.8,4235.1,4240.1,36,36,12,11,36,-1,-1,-1,-1,-19,36,0,0,0,1,0,0,28,4239.1,4,56998
118,2026-07-03 06:30:00,4241.0,4248.5,4241.0,4248.3,24,24,11,8,24,-3,-3,-3,-3,-22,24,0,0,0,1,0,0,19,4241.0,2,56998
119,2026-07-03 07:00:00,4252.6,4252.6,4244.6,4246.5,6,6,1,1,6,0,0,0,0,-22,6,0,0,0,1,0,0,6,4244.6,1,56998
120,2026-07-03 07:30:00,4252.0,4254.4,4249.4,4251.4,9,7,4,2,9,-2,-2,-2,-2,-24,7,0,0,0,1.2857,0,0,5,4251.4,5,56998
121,2026-07-03 08:00:00,4253.4,4258.8,4253.3,4255.6,18,17,4,6,18,2,2,2,2,-22,17,0,0,0,1.0588,0,0,16,4255.3,2,56998
122,2026-07-03 08:30:00,4257.9,4260.8,4251.8,4256.7,30,30,3,5,30,2,2,2,2,-20,30,0,0,0,1,0,0,25,4254.2,2,56998
123,2026-07-03 09:00:00,4255.6,4255.6,4245.7,4245.7,32,29,5,8,32,3,3,3,3,-17,29,0,0,0,1.1034,0,0,23,4253.0,5,56998
124,2026-07-03 09:30:00,4245.0,4246.7,4243.5,4245.9,22,21,6,4,22,-2,-2,-2,-2,-19,21,0,0,0,1.0476,0,0,17,4245.0,4,56998
125,2026-07-03 10:00:00,4244.9,4254.7,4244.9,4254.7,8,8,0,1,8,1,1,1,1,-18,8,0,0,0,1,0,0,7,4254.7,2,56998
126,2026-07-03 10:30:00,4249.2,4250.8,4249.2,4250.8,4,4,1,0,4,-1,-1,-1,-1,-19,4,0,0,0,1,0,0,4,4249.2,1,56998
127,2026-07-03 11:00:00,4250.1,4258.8,4250.1,4258.4,11,9,2,1,11,-1,-1,-1,-1,-20,9,0,0,0,1.2222,0,0,8,4258.4,4,56998
128,2026-07-03 11:30:00,4257.3,4260.5,4253.4,4253.4,21,18,6,7,21,1,1,1,1,-19,18,0,0,0,1.1667,0,0,16,4257.2,3,56998
129,2026-07-03 12:00:00,4254.9,4256.9,4247.3,4248.2,13,13,5,4,13,-1,-1,-1,-1,-20,13,0,0,0,1,0,0,12,4248.2,2,56998
130,2026-07-03 12:30:00,4249.9,4251.5,4247.9,4251.1,23,21,11,3,23,-8,-8,-8,-8,-28,21,0,0,0,1.0952,0,0,15,4250.2,3,56998
131,2026-07-03 13:00:00,4251.6,4252.8,4238.5,4243.9,13,13,1,4,13,3,3,3,3,-25,13,0,0,0,1,0,0,11,4247.3,2,56998
132,2026-07-03 13:30:00,4241.2,4242.1,4238.3,4238.3,22,18,13,3,22,-10,-10,-10,-10,-35,18,0,0,0,1.2222,0,0,12,4238.9,4,56998
133,2026-07-03 14:00:00,4237.0,4240.2,4230.0,4239.6,24,21,6,6,24,0,0,0,0,-35,21,0,0,0,1.1429,0,0,16,4237.0,4,56998
134,2026-07-03 14:30:00,4239.0,4244.8,4238.8,4244.8,17,16,5,2,17,-3,-3,-3,-3,-38,16,0,0,0,1.0625,0,0,9,4239.0,5,56998
135,2026-07-03 15:00:00,4246.5,4247.8,4241.6,4241.6,19,18,11,3,19,-8,-8,-8,-8,-46,18,0,0,0,1.0556,0,0,14,4246.5,3,56998
136,2026-07-03 15:30:00,4242.0,4242.7,4238.8,4238.8,41,39,17,5,41,-12,-12,-12,-12,-58,39,0,0,0,1.0513,0,0,23,4238.8,3,56998
137,2026-07-03 16:00:00,4238.9,4240.9,4237.1,4240.3,25,24,4,5,25,1,1,1,1,-57,24,0,0,0,1.0417,0,0,18,4238.4,3,56998
138,2026-07-03 16:30:00,4240.9,4249.6,4240.9,4248.4,30,30,3,2,30,-1,-1,-1,-1,-58,30,0,0,0,1,0,0,26,4242.6,2,56998
139,2026-07-06 00:00:00,4251.1,4252.2,4244.6,4244.6,23,23,3,2,23,-1,-1,-1,-1,-1,23,0,0,0,1,0,0,20,4245.2,3,56998
140,2026-07-06 00:30:00,4253.5,4259.8,4247.9,4250.3,18,18,2,4,18,2,2,2,2,1,18,0,0,0,1,0,0,15,4250.3,2,56998
141,2026-07-06 01:00:00,4253.0,4264.6,4246.8,4262.2,37,36,14,8,37,-6,-6,-6,-6,-5,36,0,0,0,1.0278,0,0,30,4254.1,3,56998
142,2026-07-06 01:30:00,4263.0,4276.2,4259.9,4259.9,23,23,6,5,23,-1,-1,-1,-1,-6,23,0,0,0,1,0,0,19,4268.7,3,56998
143,2026-07-06 02:00:00,4258.4,4259.5,4250.7,4253.1,16,16,2,0,16,-2,-2,-2,-2,-8,16,0,0,0,1,0,0,15,4254.0,2,56998
144,2026-07-06 02:30:00,4250.9,4250.9,4243.1,4248.5,11,10,4,2,11,-2,-2,-2,-2,-10,10,0,0,0,1.1,0,0,10,4248.3,2,56998
145,2026-07-06 03:00:00,4245.1,4245.1,4235.9,4235.9,25,22,6,1,25,-5,-5,-5,-5,-15,22,0,0,0,1.1364,0,0,20,4236.6,3,56998
146,2026-07-06 03:30:00,4239.7,4240.6,4235.3,4239.3,11,9,4,1,11,-3,-3,-3,-3,-18,9,0,0,0,1.2222,0,0,7,4235.9,5,56998
147,2026-07-06 04:00:00,4235.8,4236.4,4234.3,4236.4,5,5,1,0,5,-1,-1,-1,-1,-19,5,0,0,0,1,0,0,5,4234.3,1,56998
148,2026-07-06 04:30:00,4233.1,4233.9,4231.7,4231.7,8,6,2,0,8,-2,-2,-2,-2,-21,6,0,0,0,1.3333,0,0,4,4233.9,5,56998
149,2026-07-06 05:00:00,4231.9,4231.9,4224.7,4224.7,12,9,3,4,12,1,1,1,1,-20,9,0,0,0,1.3333,0,0,8,4225.7,3,56998
150,2026-07-06 05:30:00,4223.2,4231.7,4218.5,4219.5,13,13,1,1,13,0,0,0,0,-20,13,0,0,0,1,0,0,11,4219.5,2,56998
151,2026-07-06 06:00:00,4222.8,4228.1,4219.1,4228.1,12,12,0,2,12,2,2,2,2,-18,12,0,0,0,1,0,0,12,4219.1,1,56998
152,2026-07-06 06:30:00,4231.2,4231.2,4223.8,4223.8,21,21,5,0,21,-5,-5,-5,-5,-23,21,0,0,0,1,0,0,15,4228.8,3,56998
153,2026-07-06 07:00:00,4223.1,4229.0,4221.0,4226.8,15,15,3,1,15,-2,-2,-2,-2,-25,15,0,0,0,1,0,0,14,4224.7,2,56998
154,2026-07-06 07:30:00,4226.3,4238.1,4226.3,4238.1,14,13,1,4,14,3,3,3,3,-22,13,0,0,0,1.0769,0,0,13,4237.7,2,56998
155,2026-07-06 08:00:00,4238.3,4238.3,4229.3,4229.3,13,13,5,1,13,-4,-4,-4,-4,-26,13,0,0,0,1,0,0,11,4230.0,2,56998
156,2026-07-06 08:30:00,4227.7,4227.7,4221.7,4223.6,5,5,2,0,5,-2,-2,-2,-2,-28,5,0,0,0,1,0,0,5,4221.7,1,56998
157,2026-07-06 09:00:00,4223.1,4223.1,4215.0,4216.0,36,27,2,4,36,2,2,2,2,-26,27,0,0,0,1.3333,0,0,22,4222.0,12,56998
158,2026-07-06 09:30:00,4215.8,4216.4,4210.0,4216.3,30,28,0,1,30,1,1,1,1,-25,28,0,0,0,1.0714,0,0,24,4213.5,3,56998
159,2026-07-06 10:00:00,4221.4,4224.3,4221.4,4223.2,10,10,1,1,10,0,0,0,0,-25,10,0,0,0,1,0,0,9,4223.4,2,56998
160,2026-07-06 10:30:00,4223.4,4228.7,4223.4,4227.3,11,11,3,0,11,-3,-3,-3,-3,-28,11,0,0,0,1,0,0,9,4226.7,2,56998
161,2026-07-06 11:00:00,4227.3,4231.7,4226.0,4231.3,12,12,0,2,12,2,2,2,2,-26,12,0,0,0,1,0,0,11,4231.7,2,56998
162,2026-07-06 11:30:00,4229.4,4230.9,4226.0,4228.8,12,11,1,3,12,2,2,2,2,-24,11,0,0,0,1.0909,0,0,11,4228.4,2,56998
163,2026-07-06 12:00:00,4228.2,4231.6,4218.8,4218.8,58,53,2,26,58,24,24,24,24,0,53,0,0,0,1.0943,0,0,31,4230.0,7,56998
164,2026-07-06 12:30:00,4217.9,4217.9,4204.3,4213.2,91,78,16,25,91,9,9,9,9,9,78,0,0,0,1.1667,0,0,50,4208.9,15,56998
165,2026-07-06 13:00:00,4211.6,4221.6,4211.6,4215.6,55,53,17,12,55,-5,-5,-5,-5,4,53,0,0,0,1.0377,0,0,35,4219.8,5,56998
166,2026-07-06 13:30:00,4219.5,4223.4,4210.0,4210.0,67,64,17,10,67,-7,-7,-7,-7,-3,64,0,0,0,1.0469,0,0,40,4219.4,4,56998
167,2026-07-06 14:00:00,4215.0,4219.5,4206.8,4211.6,68,66,7,13,68,6,6,6,6,3,66,0,0,0,1.0303,0,0,50,4209.9,4,55761
168,2026-07-06 14:30:00,4209.6,4214.6,4203.3,4211.5,47,46,9,9,47,0,0,0,0,3,46,0,0,0,1.0217,0,0,37,4207.6,3,55761
169,2026-07-06 15:00:00,4212.2,4224.0,4211.1,4223.2,57,50,19,9,57,-10,-10,-10,-10,-7,50,0,0,0,1.14,0,0,37,4212.8,4,55761
170,2026-07-06 15:30:00,4223.7,4224.9,4218.2,4221.4,49,39,13,10,49,-3,-3,-3,-3,-10,39,0,0,0,1.2564,0,0,29,4223.0,8,55761
171,2026-07-06 16:00:00,4220.7,4220.9,4212.9,4217.1,32,28,7,2,32,-5,-5,-5,-5,-15,28,0,0,0,1.1429,0,0,20,4216.4,5,55761
172,2026-07-06 16:30:00,4219.9,4228.7,4219.9,4228.7,23,19,0,13,23,13,13,13,13,-2,19,0,0,0,1.2105,0,0,15,4224.2,3,55761
173,2026-07-06 17:00:00,4226.6,4231.8,4223.5,4228.8,125,117,21,26,125,5,5,5,5,5,117,0,0,0,1.0684,0,0,50,4227.8,9,55761
174,2026-07-06 17:30:00,4228.7,4233.7,4228.7,4233.1,17,17,4,4,17,0,0,0,0,5,17,0,0,0,1,0,0,15,4230.1,3,55761
175,2026-07-06 18:00:00,4234.8,4235.5,4228.8,4235.2,27,23,6,14,27,8,8,8,8,13,23,0,0,0,1.1739,0,0,22,4229.2,2,55761
176,2026-07-06 18:30:00,4239.0,4239.0,4235.9,4237.2,14,12,1,8,14,7,7,7,7,20,12,0,0,0,1.1667,0,0,9,4235.9,3,55761
177,2026-07-06 19:00:00,4233.6,4234.5,4233.5,4234.5,6,6,2,0,6,-2,-2,-2,-2,18,6,0,0,0,1,0,0,4,4233.6,3,55761
178,2026-07-06 19:30:00,4234.2,4236.7,4234.2,4235.8,11,11,3,5,11,2,2,2,2,20,11,0,0,0,1,0,0,9,4236.2,2,55761
179,2026-07-06 20:00:00,4235.3,4236.1,4233.8,4236.1,9,9,4,4,9,0,0,0,0,20,9,0,0,0,1,0,0,8,4235.0,2,55761
180,2026-07-06 20:30:00,4236.1,4237.0,4236.1,4237.0,4,2,0,0,4,0,0,0,0,20,2,0,0,0,2,0,0,2,4236.1,2,55761
181,2026-07-06 22:00:00,4237.1,4237.8,4237.1,4237.8,2,2,1,1,2,0,0,0,0,20,2,0,0,0,1,0,0,2,4237.1,1,55761
182,2026-07-06 22:30:00,4240.4,4240.4,4236.8,4236.8,4,4,0,1,4,1,1,1,1,21,4,0,0,0,1,0,0,3,4240.4,2,55761
183,2026-07-06 23:00:00,4236.3,4236.3,4236.3,4236.3,1,1,0,0,1,0,0,0,0,21,1,0,0,0,1,0,0,1,4236.3,1,55761
184,2026-07-06 23:30:00,4236.5,4236.5,4233.7,4233.7,9,9,4,4,9,0,0,0,0,21,9,0,0,0,1,0,0,7,4234.7,2,55761
185,2026-07-07 00:00:00,4227.5,4230.0,4226.6,4229.4,6,6,5,1,6,-4,-4,-4,-4,17,6,0,0,0,1,0,0,6,4226.6,1,55761
186,2026-07-07 00:30:00,4233.5,4233.6,4218.8,4218.8,17,17,3,6,17,3,3,3,3,20,17,0,0,0,1,0,0,15,4221.1,2,58969
187,2026-07-07 01:00:00,4218.7,4220.7,4198.6,4205.7,74,67,26,12,74,-14,-14,-14,-14,6,67,0,0,0,1.1045,0,0,56,4206.6,5,58969
188,2026-07-07 01:30:00,4208.4,4218.8,4208.4,4214.8,53,31,11,6,53,-5,-5,-5,-5,1,31,0,0,0,1.7097,0,0,28,4211.8,25,58969
189,2026-07-07 02:00:00,4213.9,4217.3,4211.0,4214.7,16,14,6,5,16,-1,-1,-1,-1,0,14,0,0,0,1.1429,0,0,11,4213.9,5,58969
190,2026-07-07 02:30:00,4210.6,4210.6,4205.3,4205.9,9,9,2,1,9,-1,-1,-1,-1,-1,9,0,0,0,1,0,0,8,4205.9,2,58969
191,2026-07-07 03:00:00,4208.0,4209.0,4206.4,4206.4,5,5,1,2,5,1,1,1,1,0,5,0,0,0,1,0,0,5,4206.4,1,58969
192,2026-07-07 03:30:00,4204.1,4204.3,4196.1,4198.7,39,26,15,0,39,-15,-15,-15,-15,-15,26,0,0,0,1.5,0,0,13,4197.6,25,58969
193,2026-07-07 04:00:00,4204.5,4212.1,4204.5,4205.9,16,16,2,6,16,4,4,4,4,-11,16,0,0,0,1,0,0,13,4204.5,2,58969
194,2026-07-07 04:30:00,4201.6,4203.2,4198.1,4198.7,11,11,1,2,11,1,1,1,1,-10,11,0,0,0,1,0,0,11,4198.1,1,58969
195,2026-07-07 05:00:00,4198.2,4202.6,4193.6,4200.4,25,23,13,1,25,-12,-12,-12,-12,-22,23,0,0,0,1.087,0,0,17,4194.9,4,58969
196,2026-07-07 05:30:00,4196.8,4199.0,4188.7,4195.6,59,57,15,16,59,1,1,1,1,-21,57,0,0,0,1.0351,0,0,42,4189.9,5,58969
197,2026-07-07 06:00:00,4198.4,4201.0,4194.6,4199.3,22,21,7,10,22,3,3,3,3,-18,21,0,0,0,1.0476,0,0,19,4199.3,3,58969
198,2026-07-07 06:30:00,4198.6,4203.4,4198.6,4201.8,4,4,0,1,4,1,1,1,1,-17,4,0,0,0,1,0,0,4,4198.6,1,58969
199,2026-07-07 07:00:00,4198.7,4203.1,4197.4,4199.8,8,8,2,1,8,-1,-1,-1,-1,-18,8,0,0,0,1,0,0,7,4199.8,2,58969
200,2026-07-07 07:30:00,4199.5,4204.5,4198.3,4198.3,7,7,4,1,7,-3,-3,-3,-3,-21,7,0,0,0,1,0,0,7,4198.3,1,58969
201,2026-07-07 08:00:00,4201.9,4210.8,4199.6,4209.9,22,22,5,3,22,-2,-2,-2,-2,-23,22,0,0,0,1,0,0,20,4207.7,2,58969
202,2026-07-07 08:30:00,4210.8,4210.8,4195.3,4198.4,27,27,6,2,27,-4,-4,-4,-4,-27,27,0,0,0,1,0,0,26,4203.0,2,58969
203,2026-07-07 09:00:00,4198.1,4202.4,4192.2,4192.2,24,23,5,3,24,-2,-2,-2,-2,-29,23,0,0,0,1.0435,0,0,22,4194.5,3,58969
204,2026-07-07 09:30:00,4194.4,4205.4,4193.5,4200.4,22,19,6,2,22,-4,-4,-4,-4,-33,19,0,0,0,1.1579,0,0,15,4202.7,6,58969
205,2026-07-07 10:00:00,4204.4,4209.8,4204.1,4209.8,76,45,6,52,76,46,46,46,46,13,45,0,0,0,1.6889,0,0,28,4205.6,8,58969
206,2026-07-07 10:30:00,4208.3,4209.2,4206.9,4206.9,8,8,1,1,8,0,0,0,0,13,8,0,0,0,1,0,0,8,4206.9,1,58969
207,2026-07-07 11:00:00,4204.5,4214.9,4204.0,4214.9,16,16,3,4,16,1,1,1,1,14,16,0,0,0,1,0,0,15,4204.0,2,58969
208,2026-07-07 11:30:00,4215.4,4230.9,4211.8,4228.8,80,76,12,14,80,2,2,2,2,16,76,0,0,0,1.0526,0,0,58,4220.8,4,58969
209,2026-07-07 12:00:00,4230.1,4247.6,4229.9,4235.9,92,83,11,23,92,12,12,12,12,28,83,0,0,0,1.1084,0,0,64,4231.5,4,58969
210,2026-07-07 12:30:00,4238.4,4245.3,4234.9,4245.3,76,67,9,18,76,9,9,9,9,37,67,0,0,0,1.1343,0,0,47,4235.0,8,58969
211,2026-07-07 13:00:00,4246.2,4251.7,4232.5,4239.5,114,110,22,30,114,8,8,8,8,45,110,0,0,0,1.0364,0,0,67,4241.3,6,58969
212,2026-07-07 13:30:00,4237.2,4252.9,4229.3,4231.1,113,105,33,18,113,-15,-15,-15,-15,30,105,0,0,0,1.0762,0,0,72,4231.3,4,58969
213,2026-07-07 14:00:00,4231.1,4235.6,4223.8,4230.1,99,97,17,35,99,18,18,18,18,48,97,0,0,0,1.0206,0,0,51,4226.4,24,58639
214,2026-07-07 14:30:00,4228.8,4228.8,4215.7,4227.2,55,40,24,5,55,-19,-19,-19,-19,29,40,0,0,0,1.375,0,0,35,4216.8,16,58639
215,2026-07-07 15:00:00,4225.2,4226.7,4214.1,4214.1,25,24,11,3,25,-8,-8,-8,-8,21,24,0,0,0,1.0417,0,0,20,4222.9,3,58639
216,2026-07-07 15:30:00,4215.0,4217.5,4208.6,4211.0,24,23,9,6,24,-3,-3,-3,-3,18,23,0,0,0,1.0435,0,0,19,4215.7,3,58639
217,2026-07-07 16:00:00,4210.5,4218.6,4209.0,4218.6,82,49,25,11,82,-14,-14,-14,-14,4,49,0,0,0,1.6735,0,0,20,4210.5,21,58639
218,2026-07-07 16:30:00,4218.4,4218.9,4214.7,4217.6,35,26,15,5,35,-10,-10,-10,-10,-6,26,0,0,0,1.3462,0,0,18,4215.5,12,58639
219,2026-07-07 17:00:00,4217.4,4218.7,4213.9,4218.6,62,57,18,25,62,7,7,7,7,7,57,0,0,0,1.0877,0,0,27,4218.5,7,58639
220,2026-07-07 17:30:00,4218.5,4219.8,4216.3,4216.3,18,18,6,2,18,-4,-4,-4,-4,3,18,0,0,0,1,0,0,14,4218.3,2,58639
221,2026-07-07 18:00:00,4214.0,4216.6,4212.5,4214.2,18,18,6,2,18,-4,-4,-4,-4,-1,18,0,0,0,1,0,0,11,4214.0,5,58639
222,2026-07-07 18:30:00,4213.6,4214.9,4197.0,4202.4,65,61,17,17,65,0,0,0,0,-1,61,0,0,0,1.0656,0,0,43,4210.9,4,58639
223,2026-07-07 19:00:00,4190.0,4192.0,4164.2,4177.3,163,127,58,32,163,-26,-26,-26,-26,-27,127,0,0,0,1.2835,0,0,90,4168.8,16,58639
224,2026-07-07 19:30:00,4180.1,4188.3,4179.4,4186.0,318,134,46,52,318,6,6,6,6,-21,134,0,0,0,2.3731,0,0,50,4186.5,213,58639
225,2026-07-07 20:00:00,4184.5,4186.2,4177.8,4182.3,34,31,10,10,34,0,0,0,0,-21,31,0,0,0,1.0968,0,0,26,4186.0,3,58639
226,2026-07-07 20:30:00,4180.8,4180.8,4176.1,4178.0,6,6,0,1,6,1,1,1,1,-20,6,0,0,0,1,0,0,6,4176.1,1,58639
227,2026-07-07 22:00:00,4171.0,4175.5,4171.0,4172.9,23,20,12,8,23,-4,-4,-4,-4,-24,20,0,0,0,1.15,0,0,15,4171.0,3,58639
228,2026-07-07 22:30:00,4171.3,4173.1,4168.5,4169.8,12,12,5,2,12,-3,-3,-3,-3,-27,12,0,0,0,1,0,0,12,4168.5,1,58639
229,2026-07-07 23:00:00,4170.8,4177.9,4170.8,4174.5,19,19,3,8,19,5,5,5,5,-22,19,0,0,0,1,0,0,17,4172.9,2,58639
230,2026-07-07 23:30:00,4173.4,4174.8,4167.5,4167.5,13,12,4,5,13,1,1,1,1,-21,12,0,0,0,1.0833,0,0,12,4173.5,2,58639
231,2026-07-08 00:00:00,4171.9,4176.9,4168.7,4175.7,14,14,5,3,14,-2,-2,-2,-2,-23,14,0,0,0,1,0,0,14,4168.7,1,62633
232,2026-07-08 00:30:00,4174.7,4195.9,4174.7,4184.2,36,33,10,10,36,0,0,0,0,-23,33,0,0,0,1.0909,0,0,26,4194.1,4,62633
233,2026-07-08 01:00:00,4183.4,4187.5,4171.6,4174.8,67,67,14,20,67,6,6,6,6,-17,67,0,0,0,1,0,0,53,4172.1,5,62633
234,2026-07-08 01:30:00,4175.2,4184.3,4170.5,4177.8,31,29,5,18,31,13,13,13,13,-4,29,0,0,0,1.069,0,0,24,4183.2,4,62633
235,2026-07-08 02:00:00,4183.0,4194.8,4178.0,4193.9,26,26,9,9,26,0,0,0,0,-4,26,0,0,0,1,0,0,21,4178.0,4,62633
236,2026-07-08 02:30:00,4191.8,4191.8,4185.5,4185.5,17,17,6,6,17,0,0,0,0,-4,17,0,0,0,1,0,0,15,4188.7,2,62633
237,2026-07-08 03:00:00,4187.7,4201.7,4187.7,4201.0,37,34,6,16,37,10,10,10,10,6,34,0,0,0,1.0882,0,0,24,4200.0,5,62633
238,2026-07-08 03:30:00,4198.9,4198.9,4194.9,4195.1,7,6,2,2,7,0,0,0,0,6,6,0,0,0,1.1667,0,0,6,4195.7,2,62633
239,2026-07-08 04:00:00,4195.5,4198.3,4192.7,4193.4,10,10,1,3,10,2,2,2,2,8,10,0,0,0,1,0,0,10,4192.7,1,62633
240,2026-07-08 04:30:00,4198.7,4199.1,4195.0,4195.0,7,7,1,3,7,2,2,2,2,10,7,0,0,0,1,0,0,6,4198.9,2,62633
241,2026-07-08 05:00:00,4196.4,4204.6,4194.6,4194.6,13,13,6,2,13,-4,-4,-4,-4,6,13,0,0,0,1,0,0,13,4194.6,1,62633
242,2026-07-08 05:30:00,4192.0,4202.7,4192.0,4196.2,17,15,6,5,17,-1,-1,-1,-1,5,15,0,0,0,1.1333,0,0,14,4200.0,3,62633
243,2026-07-08 06:00:00,4197.0,4204.8,4194.9,4204.8,11,11,4,4,11,0,0,0,0,5,11,0,0,0,1,0,0,11,4194.9,1,62633
244,2026-07-08 06:30:00,4196.5,4199.3,4195.6,4195.6,18,17,3,5,18,2,2,2,2,7,17,0,0,0,1.0588,0,0,13,4197.3,4,62633
245,2026-07-08 07:00:00,4194.3,4194.8,4188.2,4192.0,18,18,2,3,18,1,1,1,1,8,18,0,0,0,1,0,0,16,4189.6,3,62633
246,2026-07-08 07:30:00,4193.6,4197.1,4190.0,4192.4,30,23,13,4,30,-9,-9,-9,-9,-1,23,0,0,0,1.3043,0,0,18,4196.3,6,62633
247,2026-07-08 08:00:00,4191.6,4191.6,4152.1,4160.7,206,192,38,44,206,6,6,6,6,5,192,0,0,0,1.0729,0,0,132,4158.0,5,62633
248,2026-07-08 08:30:00,4157.1,4162.0,4122.0,4125.9,302,260,66,97,302,31,31,31,31,36,260,0,0,0,1.1615,0,0,155,4135.0,9,62633
249,2026-07-08 09:00:00,4125.4,4129.9,4120.5,4127.1,106,90,16,47,106,31,31,31,31,67,90,0,0,0,1.1778,0,0,53,4127.5,8,62633
250,2026-07-08 09:30:00,4125.1,4128.6,4111.8,4111.8,73,67,16,19,73,3,3,3,3,70,67,0,0,0,1.0896,0,0,51,4121.7,4,62633
251,2026-07-08 10:00:00,4113.2,4125.4,4110.6,4121.7,48,47,7,17,48,10,10,10,10,80,47,0,0,0,1.0213,0,0,35,4115.4,3,62633
252,2026-07-08 10:30:00,4122.3,4128.6,4121.3,4125.0,72,50,7,30,72,23,23,23,23,103,50,0,0,0,1.44,0,0,37,4124.6,14,62633
253,2026-07-08 11:00:00,4123.3,4126.7,4118.7,4121.3,48,36,9,7,48,-2,-2,-2,-2,101,36,0,0,0,1.3333,0,0,25,4120.4,15,62633
254,2026-07-08 11:30:00,4119.5,4142.4,4111.4,4131.5,207,187,27,43,207,16,16,16,16,117,187,0,0,0,1.107,0,0,103,4117.4,15,62633
255,2026-07-08 12:00:00,4133.2,4145.4,4130.1,4141.8,85,80,17,24,85,7,7,7,7,124,80,0,0,0,1.0625,0,0,53,4141.8,5,62633
256,2026-07-08 12:30:00,4140.6,4156.2,4138.5,4142.0,210,185,26,61,210,35,35,35,35,159,185,0,0,0,1.1351,0,0,103,4146.3,8,62633
257,2026-07-08 13:00:00,4141.7,4152.7,4135.8,4137.8,89,84,26,25,89,-1,-1,-1,-1,158,84,0,0,0,1.0595,0,0,54,4144.8,5,62633
258,2026-07-08 13:30:00,4137.2,4150.5,4137.2,4141.5,126,93,43,23,126,-20,-20,-20,-20,138,93,0,0,0,1.3548,0,0,54,4141.0,29,62633
259,2026-07-08 14:00:00,4141.0,4141.8,4122.6,4134.2,126,106,34,28,126,-6,-6,-6,-6,132,106,0,0,0,1.1887,0,0,76,4133.0,7,62383
260,2026-07-08 14:30:00,4130.6,4130.6,4103.5,4111.5,173,147,26,57,173,31,31,31,31,163,147,0,0,0,1.1769,0,0,104,4105.7,6,62383
261,2026-07-08 15:00:00,4110.8,4113.3,4096.4,4101.6,314,186,68,66,314,-2,-2,-2,-2,161,186,0,0,0,1.6882,0,0,84,4106.2,20,62383
262,2026-07-08 15:30:00,4101.5,4106.4,4092.0,4102.0,98,90,16,26,98,10,10,10,10,171,90,0,0,0,1.0889,0,0,57,4098.8,16,62383
263,2026-07-08 16:00:00,4103.8,4113.3,4103.8,4111.9,69,54,20,28,69,8,8,8,8,179,54,0,0,0,1.2778,0,0,38,4109.8,9,62383
264,2026-07-08 16:30:00,4112.3,4134.1,4108.9,4133.5,340,209,95,90,340,-5,-5,-5,-5,174,209,0,0,0,1.6268,0,0,117,4115.2,35,62383
265,2026-07-08 17:00:00,4133.2,4143.6,4129.6,4143.1,227,211,64,44,227,-20,-20,-20,-20,-20,211,0,0,0,1.0758,0,0,66,4142.4,37,62383
266,2026-07-08 17:30:00,4142.7,4146.3,4134.6,4134.6,76,64,23,22,76,-1,-1,-1,-1,-21,64,0,0,0,1.1875,0,0,38,4144.4,6,62383
267,2026-07-08 18:00:00,4134.2,4145.2,4133.8,4140.9,65,46,37,17,65,-20,-20,-20,-20,-41,46,0,0,0,1.413,0,0,33,4140.5,12,62383
268,2026-07-08 18:30:00,4140.3,4160.1,4137.9,4153.0,35,35,5,8,35,3,3,3,3,-38,35,0,0,0,1,0,0,32,4139.6,2,62383
269,2026-07-08 19:00:00,4157.6,4160.0,4155.7,4156.4,15,14,5,3,15,-2,-2,-2,-2,-40,14,0,0,0,1.0714,0,0,12,4156.4,2,62383
270,2026-07-08 19:30:00,4158.5,4160.7,4148.8,4150.9,63,49,32,14,63,-18,-18,-18,-18,-58,49,0,0,0,1.2857,0,0,32,4151.0,6,62383
271,2026-07-08 20:00:00,4150.1,4153.1,4144.4,4146.3,35,35,3,14,35,11,11,11,11,-47,35,0,0,0,1,0,0,27,4144.8,2,62383
272,2026-07-08 20:30:00,4147.3,4148.1,4142.3,4147.7,19,18,5,4,19,-1,-1,-1,-1,-48,18,0,0,0,1.0556,0,0,15,4142.3,2,62383
273,2026-07-08 22:00:00,4147.0,4147.5,4147.0,4147.5,5,4,3,1,5,-2,-2,-2,-2,-50,4,0,0,0,1.25,0,0,2,4147.0,3,62383
274,2026-07-08 22:30:00,4144.6,4147.4,4143.2,4146.2,7,7,2,2,7,0,0,0,0,-50,7,0,0,0,1,0,0,7,4143.2,1,62383
275,2026-07-08 23:00:00,4145.4,4146.4,4144.5,4144.9,4,4,1,0,4,-1,-1,-1,-1,-51,4,0,0,0,1,0,0,4,4144.5,1,62383
276,2026-07-08 23:30:00,4146.6,4147.0,4141.5,4147.0,13,12,4,6,13,2,2,2,2,-49,12,0,0,0,1.0833,0,0,12,4145.2,2,62383
277,2026-07-09 00:00:00,4149.3,4156.9,4143.9,4144.7,21,21,5,9,21,4,4,4,4,-45,21,0,0,0,1,0,0,18,4149.3,3,68382
278,2026-07-09 00:30:00,4148.0,4150.1,4140.6,4142.2,15,13,2,7,15,5,5,5,5,-40,13,0,0,0,1.1538,0,0,12,4140.6,2,68382
